2018-01-09 09:19:09.103 - ping -> pong, [channel=[id: 0xf0de67b6, L:/192.168.1.100:3000 - R:/192.168.1.100:12393], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-7', userId='user-71', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460749102, lastWriteTime=1515460749103]
2018-01-09 09:19:09.105 - ping -> pong, [channel=[id: 0xfd815cef, L:/192.168.1.100:3000 - R:/192.168.1.100:12387], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-1', userId='user-11', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460749103, lastWriteTime=1515460749105]
2018-01-09 09:19:09.108 - ping -> pong, [channel=[id: 0x7133bca6, L:/192.168.1.100:3000 - R:/192.168.1.100:12390], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-4', userId='user-41', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460749107, lastWriteTime=1515460749108]
2018-01-09 09:19:09.109 - ping -> pong, [channel=[id: 0x22900cc4, L:/192.168.1.100:3000 - R:/192.168.1.100:12388], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-2', userId='user-21', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460749107, lastWriteTime=1515460749109]
2018-01-09 09:19:09.110 - ping -> pong, [channel=[id: 0x78162749, L:/192.168.1.100:3000 - R:/192.168.1.100:12395], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-9', userId='user-91', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460749109, lastWriteTime=1515460749110]
2018-01-09 09:19:09.112 - ping -> pong, [channel=[id: 0x7bffd367, L:/192.168.1.100:3000 - R:/192.168.1.100:12391], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-5', userId='user-51', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460749103, lastWriteTime=1515460749112]
2018-01-09 09:19:09.112 - ping -> pong, [channel=[id: 0xcb776225, L:/192.168.1.100:3000 - R:/192.168.1.100:12389], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-3', userId='user-31', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460749110, lastWriteTime=1515460749112]
2018-01-09 09:19:09.113 - ping -> pong, [channel=[id: 0x79a4a280, L:/192.168.1.100:3000 - R:/192.168.1.100:12386], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-0', userId='user-01', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460749105, lastWriteTime=1515460749113]
2018-01-09 09:19:09.116 - ping -> pong, [channel=[id: 0x0129911c, L:/192.168.1.100:3000 - R:/192.168.1.100:12394], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-8', userId='user-81', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460749114, lastWriteTime=1515460749116]
2018-01-09 09:20:08.203 - ping -> pong, [channel=[id: 0xcb776225, L:/192.168.1.100:3000 - R:/192.168.1.100:12389], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-3', userId='user-31', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460808201, lastWriteTime=1515460808203]
2018-01-09 09:20:08.203 - ping -> pong, [channel=[id: 0x7bffd367, L:/192.168.1.100:3000 - R:/192.168.1.100:12391], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-5', userId='user-51', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460808202, lastWriteTime=1515460808203]
2018-01-09 09:20:08.206 - ping -> pong, [channel=[id: 0x1c9311ce, L:/192.168.1.100:3000 - R:/192.168.1.100:12392], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-6', userId='user-61', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460808204, lastWriteTime=1515460808206]
2018-01-09 09:20:08.207 - ping -> pong, [channel=[id: 0xf0de67b6, L:/192.168.1.100:3000 - R:/192.168.1.100:12393], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-7', userId='user-71', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460808206, lastWriteTime=1515460808207]
2018-01-09 09:20:08.211 - ping -> pong, [channel=[id: 0x79a4a280, L:/192.168.1.100:3000 - R:/192.168.1.100:12386], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-0', userId='user-01', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460808209, lastWriteTime=1515460808211]
2018-01-09 09:20:08.211 - ping -> pong, [channel=[id: 0xfd815cef, L:/192.168.1.100:3000 - R:/192.168.1.100:12387], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-1', userId='user-11', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460808209, lastWriteTime=1515460808211]
2018-01-09 09:20:08.214 - ping -> pong, [channel=[id: 0x7133bca6, L:/192.168.1.100:3000 - R:/192.168.1.100:12390], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-4', userId='user-41', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460808212, lastWriteTime=1515460808214]
2018-01-09 09:20:08.218 - ping -> pong, [channel=[id: 0x22900cc4, L:/192.168.1.100:3000 - R:/192.168.1.100:12388], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-2', userId='user-21', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460808216, lastWriteTime=1515460808218]
2018-01-09 09:20:08.220 - ping -> pong, [channel=[id: 0x78162749, L:/192.168.1.100:3000 - R:/192.168.1.100:12395], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-9', userId='user-91', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460808218, lastWriteTime=1515460808220]
2018-01-09 09:20:08.222 - ping -> pong, [channel=[id: 0x0129911c, L:/192.168.1.100:3000 - R:/192.168.1.100:12394], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-8', userId='user-81', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460808221, lastWriteTime=1515460808222]
2018-01-09 09:21:07.304 - ping -> pong, [channel=[id: 0x7bffd367, L:/192.168.1.100:3000 - R:/192.168.1.100:12391], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-5', userId='user-51', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460867303, lastWriteTime=1515460867304]
2018-01-09 09:21:07.304 - ping -> pong, [channel=[id: 0xcb776225, L:/192.168.1.100:3000 - R:/192.168.1.100:12389], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-3', userId='user-31', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460867303, lastWriteTime=1515460867304]
2018-01-09 09:21:07.307 - ping -> pong, [channel=[id: 0x1c9311ce, L:/192.168.1.100:3000 - R:/192.168.1.100:12392], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-6', userId='user-61', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460867305, lastWriteTime=1515460867307]
2018-01-09 09:21:07.309 - ping -> pong, [channel=[id: 0xf0de67b6, L:/192.168.1.100:3000 - R:/192.168.1.100:12393], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-7', userId='user-71', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460867307, lastWriteTime=1515460867309]
2018-01-09 09:21:07.311 - ping -> pong, [channel=[id: 0xfd815cef, L:/192.168.1.100:3000 - R:/192.168.1.100:12387], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-1', userId='user-11', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460867310, lastWriteTime=1515460867311]
2018-01-09 09:21:07.313 - ping -> pong, [channel=[id: 0x79a4a280, L:/192.168.1.100:3000 - R:/192.168.1.100:12386], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-0', userId='user-01', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460867311, lastWriteTime=1515460867313]
2018-01-09 09:21:07.315 - ping -> pong, [channel=[id: 0x7133bca6, L:/192.168.1.100:3000 - R:/192.168.1.100:12390], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-4', userId='user-41', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460867313, lastWriteTime=1515460867315]
2018-01-09 09:21:07.316 - ping -> pong, [channel=[id: 0x78162749, L:/192.168.1.100:3000 - R:/192.168.1.100:12395], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-9', userId='user-91', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460867315, lastWriteTime=1515460867316]
2018-01-09 09:21:07.317 - ping -> pong, [channel=[id: 0x22900cc4, L:/192.168.1.100:3000 - R:/192.168.1.100:12388], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-2', userId='user-21', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460867314, lastWriteTime=1515460867317]
2018-01-09 09:21:07.318 - ping -> pong, [channel=[id: 0x0129911c, L:/192.168.1.100:3000 - R:/192.168.1.100:12394], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-8', userId='user-81', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460867316, lastWriteTime=1515460867318]
2018-01-09 09:22:06.402 - ping -> pong, [channel=[id: 0xcb776225, L:/192.168.1.100:3000 - R:/192.168.1.100:12389], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-3', userId='user-31', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460926400, lastWriteTime=1515460926402]
2018-01-09 09:22:06.403 - ping -> pong, [channel=[id: 0x7bffd367, L:/192.168.1.100:3000 - R:/192.168.1.100:12391], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-5', userId='user-51', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460926401, lastWriteTime=1515460926403]
2018-01-09 09:22:06.404 - ping -> pong, [channel=[id: 0x1c9311ce, L:/192.168.1.100:3000 - R:/192.168.1.100:12392], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-6', userId='user-61', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460926403, lastWriteTime=1515460926404]
2018-01-09 09:22:06.406 - ping -> pong, [channel=[id: 0xf0de67b6, L:/192.168.1.100:3000 - R:/192.168.1.100:12393], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-7', userId='user-71', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460926405, lastWriteTime=1515460926406]
2018-01-09 09:22:06.409 - ping -> pong, [channel=[id: 0xfd815cef, L:/192.168.1.100:3000 - R:/192.168.1.100:12387], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-1', userId='user-11', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460926407, lastWriteTime=1515460926408]
2018-01-09 09:22:06.410 - ping -> pong, [channel=[id: 0x79a4a280, L:/192.168.1.100:3000 - R:/192.168.1.100:12386], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-0', userId='user-01', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460926409, lastWriteTime=1515460926410]
2018-01-09 09:22:06.413 - ping -> pong, [channel=[id: 0x7133bca6, L:/192.168.1.100:3000 - R:/192.168.1.100:12390], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-4', userId='user-41', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460926411, lastWriteTime=1515460926413]
2018-01-09 09:22:06.417 - ping -> pong, [channel=[id: 0x22900cc4, L:/192.168.1.100:3000 - R:/192.168.1.100:12388], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-2', userId='user-21', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460926416, lastWriteTime=1515460926417]
2018-01-09 09:22:06.418 - ping -> pong, [channel=[id: 0x78162749, L:/192.168.1.100:3000 - R:/192.168.1.100:12395], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-9', userId='user-91', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460926417, lastWriteTime=1515460926418]
2018-01-09 09:22:06.421 - ping -> pong, [channel=[id: 0x0129911c, L:/192.168.1.100:3000 - R:/192.168.1.100:12394], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-8', userId='user-81', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460926420, lastWriteTime=1515460926421]
2018-01-09 09:23:05.504 - ping -> pong, [channel=[id: 0x7bffd367, L:/192.168.1.100:3000 - R:/192.168.1.100:12391], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-5', userId='user-51', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460985502, lastWriteTime=1515460985504]
2018-01-09 09:23:05.505 - ping -> pong, [channel=[id: 0xcb776225, L:/192.168.1.100:3000 - R:/192.168.1.100:12389], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-3', userId='user-31', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460985503, lastWriteTime=1515460985505]
2018-01-09 09:23:05.505 - ping -> pong, [channel=[id: 0x1c9311ce, L:/192.168.1.100:3000 - R:/192.168.1.100:12392], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-6', userId='user-61', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460985504, lastWriteTime=1515460985505]
2018-01-09 09:23:05.508 - ping -> pong, [channel=[id: 0xf0de67b6, L:/192.168.1.100:3000 - R:/192.168.1.100:12393], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-7', userId='user-71', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460985507, lastWriteTime=1515460985508]
2018-01-09 09:23:05.508 - ping -> pong, [channel=[id: 0xfd815cef, L:/192.168.1.100:3000 - R:/192.168.1.100:12387], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-1', userId='user-11', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460985507, lastWriteTime=1515460985508]
2018-01-09 09:23:05.511 - ping -> pong, [channel=[id: 0x7133bca6, L:/192.168.1.100:3000 - R:/192.168.1.100:12390], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-4', userId='user-41', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460985510, lastWriteTime=1515460985511]
2018-01-09 09:23:05.513 - ping -> pong, [channel=[id: 0x22900cc4, L:/192.168.1.100:3000 - R:/192.168.1.100:12388], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-2', userId='user-21', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460985510, lastWriteTime=1515460985513]
2018-01-09 09:23:05.513 - ping -> pong, [channel=[id: 0x79a4a280, L:/192.168.1.100:3000 - R:/192.168.1.100:12386], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-0', userId='user-01', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460985510, lastWriteTime=1515460985513]
2018-01-09 09:23:05.514 - ping -> pong, [channel=[id: 0x78162749, L:/192.168.1.100:3000 - R:/192.168.1.100:12395], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-9', userId='user-91', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460985511, lastWriteTime=1515460985514]
2018-01-09 09:23:05.516 - ping -> pong, [channel=[id: 0x0129911c, L:/192.168.1.100:3000 - R:/192.168.1.100:12394], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-8', userId='user-81', tags='test', heartbeat=60000}, status=1, lastReadTime=1515460985515, lastWriteTime=1515460985516]
2018-01-09 09:24:04.602 - ping -> pong, [channel=[id: 0x7bffd367, L:/192.168.1.100:3000 - R:/192.168.1.100:12391], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-5', userId='user-51', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461044600, lastWriteTime=1515461044602]
2018-01-09 09:24:04.603 - ping -> pong, [channel=[id: 0xf0de67b6, L:/192.168.1.100:3000 - R:/192.168.1.100:12393], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-7', userId='user-71', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461044602, lastWriteTime=1515461044603]
2018-01-09 09:24:04.604 - ping -> pong, [channel=[id: 0xfd815cef, L:/192.168.1.100:3000 - R:/192.168.1.100:12387], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-1', userId='user-11', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461044602, lastWriteTime=1515461044604]
2018-01-09 09:24:04.606 - ping -> pong, [channel=[id: 0x7133bca6, L:/192.168.1.100:3000 - R:/192.168.1.100:12390], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-4', userId='user-41', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461044605, lastWriteTime=1515461044606]
2018-01-09 09:24:04.606 - ping -> pong, [channel=[id: 0x22900cc4, L:/192.168.1.100:3000 - R:/192.168.1.100:12388], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-2', userId='user-21', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461044605, lastWriteTime=1515461044606]
2018-01-09 09:24:04.606 - ping -> pong, [channel=[id: 0x79a4a280, L:/192.168.1.100:3000 - R:/192.168.1.100:12386], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-0', userId='user-01', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461044605, lastWriteTime=1515461044606]
2018-01-09 09:24:04.609 - ping -> pong, [channel=[id: 0x78162749, L:/192.168.1.100:3000 - R:/192.168.1.100:12395], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-9', userId='user-91', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461044607, lastWriteTime=1515461044609]
2018-01-09 09:24:04.609 - ping -> pong, [channel=[id: 0x0129911c, L:/192.168.1.100:3000 - R:/192.168.1.100:12394], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-8', userId='user-81', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461044608, lastWriteTime=1515461044609]
2018-01-09 09:24:04.610 - ping -> pong, [channel=[id: 0xcb776225, L:/192.168.1.100:3000 - R:/192.168.1.100:12389], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-3', userId='user-31', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461044607, lastWriteTime=1515461044610]
2018-01-09 09:24:04.611 - ping -> pong, [channel=[id: 0x1c9311ce, L:/192.168.1.100:3000 - R:/192.168.1.100:12392], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-6', userId='user-61', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461044608, lastWriteTime=1515461044610]
2018-01-09 09:25:03.704 - ping -> pong, [channel=[id: 0x1c9311ce, L:/192.168.1.100:3000 - R:/192.168.1.100:12392], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-6', userId='user-61', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461103702, lastWriteTime=1515461103704]
2018-01-09 09:25:03.704 - ping -> pong, [channel=[id: 0x7bffd367, L:/192.168.1.100:3000 - R:/192.168.1.100:12391], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-5', userId='user-51', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461103702, lastWriteTime=1515461103704]
2018-01-09 09:25:03.704 - ping -> pong, [channel=[id: 0xcb776225, L:/192.168.1.100:3000 - R:/192.168.1.100:12389], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-3', userId='user-31', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461103702, lastWriteTime=1515461103704]
2018-01-09 09:25:03.707 - ping -> pong, [channel=[id: 0xfd815cef, L:/192.168.1.100:3000 - R:/192.168.1.100:12387], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-1', userId='user-11', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461103706, lastWriteTime=1515461103707]
2018-01-09 09:25:03.708 - ping -> pong, [channel=[id: 0x79a4a280, L:/192.168.1.100:3000 - R:/192.168.1.100:12386], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-0', userId='user-01', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461103706, lastWriteTime=1515461103708]
2018-01-09 09:25:03.712 - ping -> pong, [channel=[id: 0x7133bca6, L:/192.168.1.100:3000 - R:/192.168.1.100:12390], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-4', userId='user-41', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461103710, lastWriteTime=1515461103712]
2018-01-09 09:25:03.712 - ping -> pong, [channel=[id: 0x22900cc4, L:/192.168.1.100:3000 - R:/192.168.1.100:12388], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-2', userId='user-21', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461103710, lastWriteTime=1515461103712]
2018-01-09 09:25:03.715 - ping -> pong, [channel=[id: 0x78162749, L:/192.168.1.100:3000 - R:/192.168.1.100:12395], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-9', userId='user-91', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461103714, lastWriteTime=1515461103715]
2018-01-09 09:25:03.716 - ping -> pong, [channel=[id: 0x0129911c, L:/192.168.1.100:3000 - R:/192.168.1.100:12394], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-8', userId='user-81', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461103714, lastWriteTime=1515461103716]
2018-01-09 09:25:03.717 - ping -> pong, [channel=[id: 0xf0de67b6, L:/192.168.1.100:3000 - R:/192.168.1.100:12393], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-7', userId='user-71', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461103704, lastWriteTime=1515461103717]
2018-01-09 09:26:02.803 - ping -> pong, [channel=[id: 0xcb776225, L:/192.168.1.100:3000 - R:/192.168.1.100:12389], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-3', userId='user-31', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461162801, lastWriteTime=1515461162803]
2018-01-09 09:26:02.803 - ping -> pong, [channel=[id: 0x7bffd367, L:/192.168.1.100:3000 - R:/192.168.1.100:12391], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-5', userId='user-51', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461162801, lastWriteTime=1515461162803]
2018-01-09 09:26:02.806 - ping -> pong, [channel=[id: 0xfd815cef, L:/192.168.1.100:3000 - R:/192.168.1.100:12387], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-1', userId='user-11', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461162805, lastWriteTime=1515461162806]
2018-01-09 09:26:02.808 - ping -> pong, [channel=[id: 0x79a4a280, L:/192.168.1.100:3000 - R:/192.168.1.100:12386], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-0', userId='user-01', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461162806, lastWriteTime=1515461162808]
2018-01-09 09:26:02.811 - ping -> pong, [channel=[id: 0x7133bca6, L:/192.168.1.100:3000 - R:/192.168.1.100:12390], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-4', userId='user-41', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461162809, lastWriteTime=1515461162811]
2018-01-09 09:26:02.812 - ping -> pong, [channel=[id: 0x22900cc4, L:/192.168.1.100:3000 - R:/192.168.1.100:12388], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-2', userId='user-21', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461162810, lastWriteTime=1515461162812]
2018-01-09 09:26:02.816 - ping -> pong, [channel=[id: 0x0129911c, L:/192.168.1.100:3000 - R:/192.168.1.100:12394], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-8', userId='user-81', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461162814, lastWriteTime=1515461162816]
2018-01-09 09:26:02.816 - ping -> pong, [channel=[id: 0x78162749, L:/192.168.1.100:3000 - R:/192.168.1.100:12395], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-9', userId='user-91', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461162814, lastWriteTime=1515461162816]
2018-01-09 09:26:02.818 - ping -> pong, [channel=[id: 0xf0de67b6, L:/192.168.1.100:3000 - R:/192.168.1.100:12393], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-7', userId='user-71', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461162804, lastWriteTime=1515461162818]
2018-01-09 09:26:02.819 - ping -> pong, [channel=[id: 0x1c9311ce, L:/192.168.1.100:3000 - R:/192.168.1.100:12392], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-6', userId='user-61', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461162817, lastWriteTime=1515461162819]
2018-01-09 09:27:01.903 - ping -> pong, [channel=[id: 0xcb776225, L:/192.168.1.100:3000 - R:/192.168.1.100:12389], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-3', userId='user-31', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461221901, lastWriteTime=1515461221903]
2018-01-09 09:27:01.904 - ping -> pong, [channel=[id: 0xf0de67b6, L:/192.168.1.100:3000 - R:/192.168.1.100:12393], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-7', userId='user-71', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461221902, lastWriteTime=1515461221904]
2018-01-09 09:27:01.903 - ping -> pong, [channel=[id: 0xfd815cef, L:/192.168.1.100:3000 - R:/192.168.1.100:12387], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-1', userId='user-11', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461221902, lastWriteTime=1515461221903]
2018-01-09 09:27:01.908 - ping -> pong, [channel=[id: 0x7133bca6, L:/192.168.1.100:3000 - R:/192.168.1.100:12390], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-4', userId='user-41', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461221906, lastWriteTime=1515461221908]
2018-01-09 09:27:01.908 - ping -> pong, [channel=[id: 0x79a4a280, L:/192.168.1.100:3000 - R:/192.168.1.100:12386], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-0', userId='user-01', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461221906, lastWriteTime=1515461221908]
2018-01-09 09:27:01.910 - ping -> pong, [channel=[id: 0x22900cc4, L:/192.168.1.100:3000 - R:/192.168.1.100:12388], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-2', userId='user-21', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461221909, lastWriteTime=1515461221910]
2018-01-09 09:27:01.912 - ping -> pong, [channel=[id: 0x78162749, L:/192.168.1.100:3000 - R:/192.168.1.100:12395], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-9', userId='user-91', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461221910, lastWriteTime=1515461221912]
2018-01-09 09:27:01.914 - ping -> pong, [channel=[id: 0x7bffd367, L:/192.168.1.100:3000 - R:/192.168.1.100:12391], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-5', userId='user-51', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461221913, lastWriteTime=1515461221914]
2018-01-09 09:27:01.914 - ping -> pong, [channel=[id: 0x1c9311ce, L:/192.168.1.100:3000 - R:/192.168.1.100:12392], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-6', userId='user-61', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461221912, lastWriteTime=1515461221914]
2018-01-09 09:27:01.914 - ping -> pong, [channel=[id: 0x0129911c, L:/192.168.1.100:3000 - R:/192.168.1.100:12394], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-8', userId='user-81', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461221913, lastWriteTime=1515461221914]
2018-01-09 09:28:01.020 - ping -> pong, [channel=[id: 0xcb776225, L:/192.168.1.100:3000 - R:/192.168.1.100:12389], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-3', userId='user-31', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461281001, lastWriteTime=1515461281020]
2018-01-09 09:28:01.022 - ping -> pong, [channel=[id: 0x7133bca6, L:/192.168.1.100:3000 - R:/192.168.1.100:12390], context={osName='android', osVersion='1.0.1', deviceId='test-device-id-4', userId='user-41', tags='test', heartbeat=60000}, status=1, lastReadTime=1515461281021, lastWriteTime=1515461281022]
